"Handle","Title","Body HTML","Vendor","Type","Category: Name","Category","Image Src","Option1 Name","Option1 Value","Variant SKU","Variant Barcode","Variant Weight","Variant Price","Variant Taxable","Variant Inventory Qty","Variant HS Code","Variant Country of Origin"
"bsk2108-fairtex-kids-muaythai-shorts-silent-warrior","BSK2108 Fairtex Kids Muaythai Shorts Silent Warrior","<p>Muaythai Shorts made specifically for children in age sizes from 4 to 10 years old.</p>
<p>Slim cut Muaythai shorts with a high side slit for un-restricted kicking. New better satin fabric, long lasting and stays in shape.</p>
<p>New style piping on the legs for a premium finish.</p>
<p>Featuring a smaller 6-strip elastic waistband rather than the traditional 8. Secure if needed with an inner drawstring.</p>
<p>Handmade in Thailand.</p>
<hr>
<h3>Features:</h3>
<ul>
	<li>Long lasting satin</li>
	<li>Slim cut fit</li>
	<li>High side slit</li>
	<li>Handmade in Thailand</li>
</ul>
<hr>
<table width=""100%"">
<tbody>
<tr>
<td>
<h3>Size</h3>
</td>
<td>
<h3>Waist</h3>
</td>
</tr>
<tr>
<td>4-6</td>
<td>18""</td>
</tr>
<tr>
<td>6-8</td>
<td>20""</td>
</tr>
<tr>
<td>8-10</td>
<td>22""</td>
</tr>
</tbody>
</table>","Fairtex","Muaythai Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bsk2108-fairtex-kids-muaythai-shorts-silent-warrior.jpg?v=1739557130","Size","4 to 6","BSK2108-4-6","8859368997444","0.21","29.99","false","0","62034390","TH"
"bsk2108-fairtex-kids-muaythai-shorts-silent-warrior","BSK2108 Fairtex Kids Muaythai Shorts Silent Warrior","","Fairtex","Muaythai Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bsk2108-fairtex-kids-muaythai-shorts-silent-warrior-2.jpg?v=1739557130","Size","6 to 8","BSK2108-6-8","8859368997451","0.21","29.99","false","0","62034390","TH"
"bsk2108-fairtex-kids-muaythai-shorts-silent-warrior","BSK2108 Fairtex Kids Muaythai Shorts Silent Warrior","","Fairtex","Muaythai Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bsk2108-fairtex-kids-muaythai-shorts-silent-warrior-3.jpg?v=1739557130","Size","8 to 10","BSK2108-8-10","8859368997468","0.21","29.99","false","3","62034390","TH"
"bsk2108-fairtex-kids-muaythai-shorts-silent-warrior","BSK2108 Fairtex Kids Muaythai Shorts Silent Warrior","","Fairtex","Muaythai Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bsk2108-fairtex-kids-muaythai-shorts-silent-warrior-4.jpg?v=1739557130","","","","","","","","","",""
"twins-special-ch2-5m-cotton-handwraps-black-striped","Twins Special CH2 5m Cotton Handwraps - Black Striped","<p>Durable, high quality cotton hand wraps with a woven striped design.</p>
<p>5m long.</p>
<hr>
<h3>Features:</h3>
<ul>
	<li>High quality cotton</li>
	<li>Woven striped design</li>
	<li>5m long</li>
	<li>Made in Thailand</li>
</ul>
<br>","Twins Special","Full Length Wraps","Boxing & MMA Hand Wraps","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Hand Wraps","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch2-twins-5m-cotton-handwraps-black-striped.jpg?v=1739557127","Title","Default Title","CH2-BK","8858702217415","0.13","14.99","true","0","95069190","TH"
"twins-special-ch2-5m-cotton-handwraps-black-striped","Twins Special CH2 5m Cotton Handwraps - Black Striped","","Twins Special","Full Length Wraps","Boxing & MMA Hand Wraps","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Hand Wraps","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch2-twins-5m-cotton-handwraps-black-striped-2.jpg?v=1739557127","","","","","","","","","",""
"twins-special-ch2-5m-cotton-handwraps-blue-striped","Twins Special CH2 5m Cotton Handwraps - Blue Striped","<p>Durable, high quality cotton hand wraps with a woven striped design.</p>
<p>5m long.</p>
<hr>
<h3>Features:</h3>
<ul>
	<li>High quality cotton</li>
	<li>Woven striped design</li>
	<li>5m long</li>
	<li>Made in Thailand</li>
</ul>
<br>","Twins Special","Full Length Wraps","Boxing & MMA Hand Wraps","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Hand Wraps","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch2-twins-5m-cotton-handwraps-blue-striped.jpg?v=1739557126","Title","Default Title","CH2-BU","8858702217422","0.13","14.99","true","0","95069190","TH"
"twins-special-ch2-5m-cotton-handwraps-blue-striped","Twins Special CH2 5m Cotton Handwraps - Blue Striped","","Twins Special","Full Length Wraps","Boxing & MMA Hand Wraps","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Hand Wraps","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch2-twins-5m-cotton-handwraps-blue-striped-2.jpg?v=1739557127","","","","","","","","","",""
"twins-special-ch2-5m-cotton-handwraps-green-striped","Twins Special CH2 5m Cotton Handwraps - Green Striped","<p>Durable, high quality cotton hand wraps with a woven striped design.</p>
<p>5m long.</p>
<hr>
<h3>Features:</h3>
<ul>
	<li>High quality cotton</li>
	<li>Woven striped design</li>
	<li>5m long</li>
	<li>Made in Thailand</li>
</ul>
<br>","Twins Special","Full Length Wraps","Boxing & MMA Hand Wraps","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Hand Wraps","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch2-twins-5m-cotton-handwraps-green-striped.jpg?v=1739557126","Title","Default Title","CH2-GN","8858702217439","0.13","14.99","true","6","95069190","TH"
"twins-special-ch2-5m-cotton-handwraps-green-striped","Twins Special CH2 5m Cotton Handwraps - Green Striped","","Twins Special","Full Length Wraps","Boxing & MMA Hand Wraps","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Hand Wraps","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch2-twins-5m-cotton-handwraps-green-striped-2.jpg?v=1739557126","","","","","","","","","",""
"twins-special-ch2-5m-cotton-handwraps-red-striped","Twins Special CH2 5m Cotton Handwraps - Red Striped","<p>Durable, high quality cotton hand wraps with a woven striped design.</p>
<p>5m long.</p>
<hr>
<h3>Features:</h3>
<ul>
	<li>High quality cotton</li>
	<li>Woven striped design</li>
	<li>5m long</li>
	<li>Made in Thailand</li>
</ul>
<br>","Twins Special","Full Length Wraps","Boxing & MMA Hand Wraps","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Hand Wraps","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch2-twins-5m-cotton-handwraps-red-striped.jpg?v=1739557125","Title","Default Title","CH2-RD","8858702217446","0.13","14.99","true","11","95069190","TH"
"twins-special-ch2-5m-cotton-handwraps-red-striped","Twins Special CH2 5m Cotton Handwraps - Red Striped","","Twins Special","Full Length Wraps","Boxing & MMA Hand Wraps","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Hand Wraps","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch2-twins-5m-cotton-handwraps-red-striped-2.jpg?v=1739557125","","","","","","","","","",""
"ch3-snowflake-competition-wraps-pack-of-12","CH3 Snowflake Competition Wraps (Pack of 12)","<p>Quality breathable, flexible and disposable competition standard wraps for protecting your hands</p>
<hr>
<h3>Features:</h3>
<ul>
<li>Easy to cut off and dispose after use.</li>
<li>A fighter and cornerman essential.</li>
<li>5cm x 5.5m per roll.</li>
<li>Available in packs of 12 rolls</li>
</ul>
<p><br></p>","Twins Special","Gauze Bandages","Medical Tape & Bandages","Health & Beauty > Health Care > First Aid > Medical Tape & Bandages","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch3-snowflake-gauze-bandages-single-roll.jpg?v=1739480112","Title","Default Title","CH3-PACK","8858702217460","0.48","16.99","true","21","95069190","TH"
"ch3-snowflake-competition-wraps-pack-of-12","CH3 Snowflake Competition Wraps (Pack of 12)","","Twins Special","Gauze Bandages","Medical Tape & Bandages","Health & Beauty > Health Care > First Aid > Medical Tape & Bandages","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch3-snowflake-gauze-bandages-single-roll-2.jpg?v=1739480112","","","","","","","","","",""
"twins-special-ch5-4-5m-elastic-handwraps-black","Twins Special CH5 4.5m Elastic Handwraps - Black","<p>Durable, high quality elastic cotton hand wraps.</p>
<p>4.5m long.</p>
<hr>
<h3>Features:</h3>
<ul>
<li>High quality</li>
<li>Elastic cotton</li>
<li>4.5m long</li>
<li>Made in Thailand</li>
</ul>
<p><br></p>","Twins Special","Full Length Wraps","Boxing & MMA Hand Wraps","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Hand Wraps","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch5-twins-5m-elastic-handwraps-black.jpg?v=1739557124","Title","Default Title","CH5-BK","8858702217477","0.12","14.99","true","17","95069190","TH"
"twins-special-ch5-4-5m-elastic-handwraps-black","Twins Special CH5 4.5m Elastic Handwraps - Black","","Twins Special","Full Length Wraps","Boxing & MMA Hand Wraps","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Hand Wraps","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch5-twins-5m-elastic-handwraps-black-2.jpg?v=1739557124","","","","","","","","","",""
"twins-special-ch5-4-5m-elastic-handwraps-blue","Twins Special CH5 4.5m Elastic Handwraps - Blue","<p>Durable, high quality elastic cotton hand wraps.</p>
<p>4.5m long.</p>
<hr>
<h3>Features:</h3>
<ul>
<li>High quality</li>
<li>Elastic cotton</li>
<li>4.5m long</li>
<li>Made in Thailand</li>
</ul>
<p><br></p>","Twins Special","Full Length Wraps","Boxing & MMA Hand Wraps","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Hand Wraps","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch5-twins-5m-elastic-handwraps-blue.jpg?v=1739557123","Title","Default Title","CH5-BU","8858702217484","0.12","14.99","true","0","95069190","TH"
"twins-special-ch5-4-5m-elastic-handwraps-blue","Twins Special CH5 4.5m Elastic Handwraps - Blue","","Twins Special","Full Length Wraps","Boxing & MMA Hand Wraps","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Hand Wraps","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch5-twins-5m-elastic-handwraps-blue-2.jpg?v=1739557123","","","","","","","","","",""
"twins-special-ch5-4-5m-elastic-handwraps-gold","Twins Special CH5 4.5m Elastic Handwraps - Gold","<p>Durable, high quality elastic cotton hand wraps.</p>
<p>4.5m long.</p>
<hr>
<h3>Features:</h3>
<ul>
<li>High quality</li>
<li>Elastic cotton</li>
<li>4.5m long</li>
<li>Made in Thailand</li>
</ul>
<p><br></p>","Twins Special","Full Length Wraps","Boxing & MMA Hand Wraps","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Hand Wraps","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch5-twins-5m-elastic-handwraps-gold.jpg?v=1739557122","Title","Default Title","CH5-GD","8858702258661","0.12","14.99","true","44","95069190","TH"
"twins-special-ch5-4-5m-elastic-handwraps-gold","Twins Special CH5 4.5m Elastic Handwraps - Gold","","Twins Special","Full Length Wraps","Boxing & MMA Hand Wraps","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Hand Wraps","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch5-twins-5m-elastic-handwraps-gold-2.jpg?v=1739557122","","","","","","","","","",""
"twins-special-ch5-4-5m-elastic-handwraps-green","Twins Special CH5 4.5m Elastic Handwraps - Green","<p>Durable, high quality elastic cotton hand wraps.</p>
<p>4.5m long.</p>
<hr>
<h3>Features:</h3>
<ul>
<li>High quality</li>
<li>Elastic cotton</li>
<li>4.5m long</li>
<li>Made in Thailand</li>
</ul>
<p><br></p>","Twins Special","Full Length Wraps","Boxing & MMA Hand Wraps","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Hand Wraps","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch5-twins-5m-elastic-handwraps-green.jpg?v=1739557121","Title","Default Title","CH5-GN","8858702223256","0.12","14.99","true","0","95069190","TH"
"twins-special-ch5-4-5m-elastic-handwraps-green","Twins Special CH5 4.5m Elastic Handwraps - Green","","Twins Special","Full Length Wraps","Boxing & MMA Hand Wraps","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Hand Wraps","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch5-twins-5m-elastic-handwraps-green-2.jpg?v=1739557121","","","","","","","","","",""
"twins-special-ch5-4-5m-elastic-handwraps-maroon","Twins Special CH5 4.5m Elastic Handwraps - Maroon","<p>Durable, high quality elastic cotton hand wraps.</p>
<p>4.5m long.</p>
<hr>
<h3>Features:</h3>
<ul>
<li>High quality</li>
<li>Elastic cotton</li>
<li>4.5m long</li>
<li>Made in Thailand</li>
</ul>
<p><br></p>","Twins Special","Full Length Wraps","Boxing & MMA Hand Wraps","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Hand Wraps","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch5-twins-5m-elastic-handwraps-maroon.jpg?v=1739557120","Title","Default Title","CH5-MN","8858702367714","0.12","14.99","true","0","95069190","TH"
"twins-special-ch5-4-5m-elastic-handwraps-maroon","Twins Special CH5 4.5m Elastic Handwraps - Maroon","","Twins Special","Full Length Wraps","Boxing & MMA Hand Wraps","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Hand Wraps","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch5-twins-5m-elastic-handwraps-maroon-2.jpg?v=1739557120","","","","","","","","","",""
"twins-special-ch5-4-5m-elastic-handwraps-olive-green","Twins Special CH5 4.5m Elastic Handwraps - Olive Green","<p>Durable, high quality elastic cotton hand wraps.</p>
<p>4.5m long.</p>
<hr>
<h3>Features:</h3>
<ul>
<li>High quality</li>
<li>Elastic cotton</li>
<li>4.5m long</li>
<li>Made in Thailand</li>
</ul>
<p><br></p>","Twins Special","Full Length Wraps","Boxing & MMA Hand Wraps","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Hand Wraps","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch5-twins-5m-elastic-handwraps-olive-green.jpg?v=1739557120","Title","Default Title","CH5-OL","8858702368070","0.12","14.99","true","0","95069190","TH"
"twins-special-ch5-4-5m-elastic-handwraps-olive-green","Twins Special CH5 4.5m Elastic Handwraps - Olive Green","","Twins Special","Full Length Wraps","Boxing & MMA Hand Wraps","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Hand Wraps","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch5-twins-5m-elastic-handwraps-olive-green-2.jpg?v=1739557120","","","","","","","","","",""
"twins-special-ch5-4-5m-elastic-handwraps-red","Twins Special CH5 4.5m Elastic Handwraps - Red","<p>Durable, high quality elastic cotton hand wraps.</p>
<p>4.5m long.</p>
<hr>
<h3>Features:</h3>
<ul>
<li>High quality</li>
<li>Elastic cotton</li>
<li>4.5m long</li>
<li>Made in Thailand</li>
</ul>
<p><br></p>","Twins Special","Full Length Wraps","Boxing & MMA Hand Wraps","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Hand Wraps","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch5-twins-5m-elastic-handwraps-red.jpg?v=1739557119","Title","Default Title","CH5-RD","8858702217491","0.12","14.99","true","0","95069190","TH"
"twins-special-ch5-4-5m-elastic-handwraps-red","Twins Special CH5 4.5m Elastic Handwraps - Red","","Twins Special","Full Length Wraps","Boxing & MMA Hand Wraps","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Hand Wraps","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ch5-twins-5m-elastic-handwraps-red-2.jpg?v=1739557119","","","","","","","","","",""
"cp10-fairtex-mens-vale-tudo-shorts-black-white","CP10 Fairtex Mens Vale Tudo Shorts Black-White","<p>High quality men's Vale Tudo Compression Shorts designed for exercise and Martial Arts training.</p>
<p>88% Polyester, 12% Elastane.</p>
<hr>
<h3>Features:</h3>
<ul>
	
	<li>For exercise and Martial Arts</li>
	<li>Premium quality</li>
	<li>88% Polyester, 12% Elastane</li>
<li>Made in Thailand</li>
</ul>
<hr>
<table width=""100%"">
        <tbody>
                <tr>
<td></td>
<th>Waist</th>
</tr>
                <tr>
                        <td><h4>S</h4></td>
                        <td>25-27""</td>
                </tr>
        <tr>
                        <td><h4>M</h4></td>
                        <td>27-29""</td>
                </tr>
        <tr>
                        <td><h4>L</h4></td>
                        <td>30-32""</td>
                </tr>
        <tr>
                        <td><h4>XL</h4></td>
                        <td>32-34""</td>
                </tr>
        </tbody>
</table>","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/cp10-fairtex-mens-vale-tudo-shorts-black-white.jpg?v=1739557118","Size","Small","CP10-S","8859772216797","0.2","44.99","true","0","62034390","TH"
"cp10-fairtex-mens-vale-tudo-shorts-black-white","CP10 Fairtex Mens Vale Tudo Shorts Black-White","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/cp10-fairtex-mens-vale-tudo-shorts-black-white-2.jpg?v=1739557118","Size","Medium","CP10-M","8859772216803","0.2","44.99","true","1","62034390","TH"
"cp10-fairtex-mens-vale-tudo-shorts-black-white","CP10 Fairtex Mens Vale Tudo Shorts Black-White","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","","Size","Large","CP10-L","8859772216810","0.2","44.99","true","0","62034390","TH"
"cp10-fairtex-mens-vale-tudo-shorts-black-white","CP10 Fairtex Mens Vale Tudo Shorts Black-White","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","","Size","XL","CP10-XL","8859772216827","0.2","44.99","true","1","62034390","TH"
"cp7-fairtex-mens-vale-tudo-shorts-black-white","CP7 Fairtex Mens Vale Tudo Shorts Black-White","<p>High quality men's Vale Tudo Compression Shorts designed for exercise and Martial Arts training.</p>
<p>88% Polyester, 12% Elastane.</p>
<hr>
<h3>Features:</h3>
<ul>
	
	<li>For exercise and Martial Arts</li>
	<li>Premium quality</li>
	<li>88% Polyester, 12% Elastane</li>
<li>Made in Thailand</li>
</ul>
<hr>
<table width=""100%"">
        <tbody>
                <tr>
<td></td>
<th>Waist</th>
</tr>
                <tr>
                        <td><h4>S</h4></td>
                        <td>25-27""</td>
                </tr>
        <tr>
                        <td><h4>M</h4></td>
                        <td>27-29""</td>
                </tr>
        <tr>
                        <td><h4>L</h4></td>
                        <td>30-32""</td>
                </tr>
        <tr>
                        <td><h4>XL</h4></td>
                        <td>32-34""</td>
                </tr>
        </tbody>
</table>","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/cp7-fairtex-mens-vale-tudo-shorts-black-white.jpg?v=1739557116","Size","Small","CP7-S","8859772216643","0.2","44.99","true","0","62034390","TH"
"cp7-fairtex-mens-vale-tudo-shorts-black-white","CP7 Fairtex Mens Vale Tudo Shorts Black-White","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/cp7-fairtex-mens-vale-tudo-shorts-black-white-2.jpg?v=1739557116","Size","Medium","CP7-M","8859772216650","0.2","44.99","true","0","62034390","TH"
"cp7-fairtex-mens-vale-tudo-shorts-black-white","CP7 Fairtex Mens Vale Tudo Shorts Black-White","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","","Size","Large","CP7-L","8859772216667","0.2","44.99","true","0","62034390","TH"
"cp7-fairtex-mens-vale-tudo-shorts-black-white","CP7 Fairtex Mens Vale Tudo Shorts Black-White","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","","Size","XL","CP7-XL","8859772216674","0.2","44.99","true","0","62034390","TH"
"cp9-fairtex-mens-vale-tudo-shorts-black-orange","CP9 Fairtex Mens Vale Tudo Shorts Black-Orange","<p>High quality men's Vale Tudo Compression Shorts designed for exercise and Martial Arts training.</p>
<p>88% Polyester, 12% Elastane.</p>
<hr>
<h3>Features:</h3>
<ul>
	
	<li>For exercise and Martial Arts</li>
	<li>Premium quality</li>
	<li>88% Polyester, 12% Elastane</li>
<li>Made in Thailand</li>
</ul>
<hr>
<table width=""100%"">
        <tbody>
                <tr>
<td></td>
<th>Waist</th>
</tr>
                <tr>
                        <td><h4>S</h4></td>
                        <td>25-27""</td>
                </tr>
        <tr>
                        <td><h4>M</h4></td>
                        <td>27-29""</td>
                </tr>
        <tr>
                        <td><h4>L</h4></td>
                        <td>30-32""</td>
                </tr>
        <tr>
                        <td><h4>XL</h4></td>
                        <td>32-34""</td>
                </tr>
        </tbody>
</table>","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/cp9-fairtex-mens-vale-tudo-shorts-black-orange.jpg?v=1739557115","Size","Small","CP9-S","8859772216742","0.2","44.99","true","0","62034390","TH"
"cp9-fairtex-mens-vale-tudo-shorts-black-orange","CP9 Fairtex Mens Vale Tudo Shorts Black-Orange","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/cp9-fairtex-mens-vale-tudo-shorts-black-orange-2.jpg?v=1739557115","Size","Medium","CP9-M","8859772216759","0.2","44.99","true","2","62034390","TH"
"cp9-fairtex-mens-vale-tudo-shorts-black-orange","CP9 Fairtex Mens Vale Tudo Shorts Black-Orange","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","","Size","Large","CP9-L","8859772216766","0.2","44.99","true","0","62034390","TH"
"cp9-fairtex-mens-vale-tudo-shorts-black-orange","CP9 Fairtex Mens Vale Tudo Shorts Black-Orange","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","","Size","XL","CP9-XL","8859772216773","0.2","44.99","true","1","62034390","TH"
"ebe1-fairtex-competition-elbow-pads-black","EBE1 Fairtex Competition Elbow Pads Black","<p>Premium elastic cotton elbow pads from Fairtex for competition or training with high impact padding to protect the elbow and a velcro fastening at the top for a secure fit.</p>
<p>One size only.</p>
<hr>
<h3>Features:</h3>
<ul>
    <li>Premium elastic cotton</li>
    <li>For competition or training</li>
    <li>High impact padding</li>
    <li>Velcro fastening</li>
</ul>
<br>","Fairtex","Elbow Pads","Boxing & Martial Arts Arm Guards","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & Martial Arts Arm Guards","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ebe1-fairtex-competition-elbow-pads-black.jpg?v=1739557115","Title","Default Title","EBE1-BK","8859368913017","0.12","29.99","true","252","95069190","TH"
"ebe1-fairtex-competition-elbow-pads-black","EBE1 Fairtex Competition Elbow Pads Black","","Fairtex","Elbow Pads","Boxing & Martial Arts Arm Guards","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & Martial Arts Arm Guards","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ebe1-fairtex-competition-elbow-pads-black-2.jpg?v=1739557115","","","","","","","","","",""
"ebe1-fairtex-competition-elbow-pads-black","EBE1 Fairtex Competition Elbow Pads Black","","Fairtex","Elbow Pads","Boxing & Martial Arts Arm Guards","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & Martial Arts Arm Guards","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ebe1-fairtex-competition-elbow-pads-black-3.jpg?v=1739557115","","","","","","","","","",""
"ebe1-fairtex-competition-elbow-pads-blue","EBE1 Fairtex Competition Elbow Pads Blue","<p>Premium elastic cotton elbow pads from Fairtex for competition or training with high impact padding to protect the elbow and a velcro fastening at the top for a secure fit.</p>
<p>One size only.</p>
<hr>
<h3>Features:</h3>
<ul>
    <li>Premium elastic cotton</li>
    <li>For competition or training</li>
    <li>High impact padding</li>
    <li>Velcro fastening</li>
</ul>
<br>","Fairtex","Elbow Pads","Boxing & Martial Arts Arm Guards","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & Martial Arts Arm Guards","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ebe1-fairtex-competition-elbow-pads-blue.jpg?v=1739557114","Title","Default Title","EBE1-BU","8859368949177","0.12","29.99","true","41","95069190","TH"
"ebe1-fairtex-competition-elbow-pads-blue","EBE1 Fairtex Competition Elbow Pads Blue","","Fairtex","Elbow Pads","Boxing & Martial Arts Arm Guards","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & Martial Arts Arm Guards","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ebe1-fairtex-competition-elbow-pads-blue-2.jpg?v=1739557114","","","","","","","","","",""
"ebe1-fairtex-competition-elbow-pads-blue","EBE1 Fairtex Competition Elbow Pads Blue","","Fairtex","Elbow Pads","Boxing & Martial Arts Arm Guards","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & Martial Arts Arm Guards","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ebe1-fairtex-competition-elbow-pads-blue-3.jpg?v=1739557114","","","","","","","","","",""
"ebe1-fairtex-competition-elbow-pads-red","EBE1 Fairtex Competition Elbow Pads Red","<p>Premium elastic cotton elbow pads from Fairtex for competition or training with high impact padding to protect the elbow and a velcro fastening at the top for a secure fit.</p>
<p>One size only.</p>
<hr>
<h3>Features:</h3>
<ul>
    <li>Premium elastic cotton</li>
    <li>For competition or training</li>
    <li>High impact padding</li>
    <li>Velcro fastening</li>
</ul>
<br>","Fairtex","Elbow Pads","Boxing & Martial Arts Arm Guards","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & Martial Arts Arm Guards","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ebe1-fairtex-competition-elbow-pads-red.jpg?v=1739557113","Title","Default Title","EBE1-RD","8859368949184","0.12","29.99","true","29","95069190","TH"
